d_spell;f_spell;champion;side;role;assists;damage_objectives;damage_building;damage_turrets;deaths;gold_earned;kills;time_cc;damage_total;damage_taken;total_minions_killed;turret_kills;vision_score;result;clusterIndex
Teleport;Ignite;Camille;Red;Top;0.10714285714285714;0.0487159928807526;0.08209145618537361;0.0487159928807526;0.631578947368421;0.42786804529788286;0.043478260869565216;0.19191919191919193;0.3793596236604848;0.5841286292121893;0.7376543209876543;0.0;0.1111111111111111;0;1
Smite;Flash;Trundle;Red;Jungle;0.21428571428571427;0.0;0.054402473248990744;0.0;0.3684210526315789;0.27900869850648286;0.21739130434782608;0.29292929292929293;0.16384088158017257;0.48775748153905946;0.07098765432098765;0.0;0.2518518518518519;0;0
Teleport;Flash;Syndra;Red;Mid;0.10714285714285714;0.07541317060767862;0.022256239400897455;0.07541317060767862;0.3157894736842105;0.3493079490125281;0.2608695652173913;0.30303030303030304;0.2618506868115185;0.18013271724892402;0.6172839506172839;0.0;0.17037037037037037;0;1
Flash;Teleport;Viktor;Blue;Mid;0.3571428571428571;0.3750317823544368;0.2483153992766347;0.3750317823544368;0.21052631578947367;0.6979594069697468;0.3913043478260869;0.24242424242424243;0.4464133176255309;0.14891105641202806;0.7222222222222221;0.8333333333333333;0.17777777777777778;1;2
Flash;Exhaust;Twitch;Red;Adc;0.3571428571428571;0.5143656242054411;0.19152672099410203;0.5143656242054411;0.47368421052631576;0.7265167678757043;0.6521739130434783;0.13131313131313133;0.4013606681483821;0.28663758978566595;0.6512345679012345;0.8333333333333333;0.24444444444444444;0;2
Ignite;Flash;Rakan;Blue;Support;0.6428571428571428;0.03900330536486143;0.05135593474704726;0.03900330536486143;0.5263157894736842;0.31341977132228244;0.0;0.5454545454545455;0.049097003777159726;0.46548919693109353;0.10185185185185185;0.0;0.8814814814814815;0;0
Flash;Teleport;Syndra;Blue;Mid;0.14285714285714285;0.016781083142639205;0.009109600348175829;0.016781083142639205;0.21052631578947367;0.20006564910553093;0.0;0.27272727272727276;0.17328175668290077;0.11944552403161032;0.5771604938271604;0.0;0.0962962962962963;0;1
Cleanse;Flash;Jinx;Blue;Adc;0.21428571428571427;0.8662598525298754;0.46816142151786655;0.8662598525298754;0.2631578947368421;0.8191914218502108;0.6086956521739131;0.11111111111111112;0.5833728052596848;0.22292755250392252;0.8888888888888888;1.0;0.2518518518518519;1;2
Teleport;Flash;Graves;Red;Top;0.07142857142857142;0.1308415967454869;0.06691879399096544;0.1308415967454869;0.2631578947368421;0.19585316483396248;0.13043478260869565;0.06060606060606061;0.14390249826930787;0.105900303723856;0.3858024691358024;0.16666666666666666;0.10370370370370371;0;1
Flash;Exhaust;Soraka;Red;Support;0.8214285714285714;0.06554792779049072;0.04605825942100761;0.06554792779049072;0.21052631578947367;0.1792220580994584;0.043478260869565216;0.27272727272727276;0.016379837335179406;0.07179974377797929;0.012345679012345678;0.16666666666666666;0.30370370370370375;1;0
Exhaust;Ignite;Yuumi;Red;Support;0.10714285714285714;0.026493770658530383;0.007818948569027359;0.026493770658530383;0.15789473684210525;0.051698670605613006;0.043478260869565216;0.11111111111111112;0.005345915768933368;0.04840868851751091;0.0;0.0;0.22222222222222224;0;0
Flash;Heal;Caitlyn;Blue;Adc;0.46428571428571425;0.797254004576659;0.3972205964011826;0.797254004576659;0.3684210526315789;0.707150281744078;0.5217391304347826;0.29292929292929293;0.5196914307459991;0.2547249931626146;0.8055555555555555;0.5;0.1259259259259259;1;2
Smite;Flash;Kayn;Red;Jungle;0.14285714285714285;0.05680142384947877;0.20868038359371482;0.05680142384947877;0.47368421052631576;0.38295311559713335;0.13043478260869565;0.27272727272727276;0.3482294310779682;0.5481567848454751;0.1265432098765432;0.16666666666666666;0.11851851851851852;0;3
Flash;Heal;Lulu;Red;Support;0.75;0.04952962115433511;0.033917128149715606;0.04952962115433511;0.21052631578947367;0.2483724492587122;0.043478260869565216;0.24242424242424243;0.012493370740574307;0.10800190007341193;0.018518518518518517;0.0;0.5703703703703703;1;0
Smite;Flash;Qiyana;Blue;Jungle;0.14285714285714285;0.0;0.11024567406540303;0.0;0.2631578947368421;0.1984791290552;0.08695652173913043;0.16161616161616163;0.28356429470752315;0.2567402225389011;0.015432098765432098;0.0;0.1259259259259259;0;0
Flash;Smite;JarvanIV;Red;Jungle;0.6071428571428571;0.08578693109585558;0.31626971620668437;0.08578693109585558;0.21052631578947367;0.5133760052519285;0.21739130434782608;0.17171717171717174;0.36235228390638474;0.5016625642354364;0.16049382716049382;0.3333333333333333;0.2;1;3
Flash;Teleport;Ziggs;Blue;Adc;0.3214285714285714;1.0;0.3066198430207255;1.0;0.15789473684210525;0.3657749329832048;0.30434782608695654;0.11111111111111112;0.23843270137767147;0.07135351441608728;0.42592592592592593;0.6666666666666666;0.04444444444444444;1;2
Flash;Ignite;Bard;Red;Support;0.3214285714285714;0.011594202898550725;0.0034217279726261765;0.011594202898550725;0.3157894736842105;0.09743421412549919;0.043478260869565216;0.17171717171717174;0.01075255757840744;0.14758676282189692;0.040123456790123455;0.0;0.2;0;0
Ignite;Teleport;MonkeyKing;Blue;Top;0.10714285714285714;0.01932367149758454;0.00570287995437696;0.01932367149758454;0.21052631578947367;0.1385743202582198;0.08695652173913043;0.06060606060606061;0.09185218472051854;0.18740193749910036;0.3734567901234568;0.0;0.06666666666666667;0;1
Exhaust;Flash;Ezreal;Blue;Adc;0.03571428571428571;0.0;0.0;0.0;0.15789473684210525;0.11127523387493848;0.13043478260869565;0.010101010101010102;0.09338450514349564;0.03667717464841445;0.37962962962962965;0.0;0.04444444444444444;0;1
Flash;Ignite;Lux;Blue;Support;0.7142857142857142;0.39598271039918637;0.11686401632824577;0.39598271039918637;0.2631578947368421;0.3167569341867717;0.043478260869565216;0.2828282828282829;0.088042637777265;0.07608930345036058;0.12345679012345678;0.3333333333333333;0.41481481481481486;1;0
Flash;Ignite;Lulu;Red;Support;0.6071428571428571;0.06498855835240275;0.06751909714405775;0.06498855835240275;0.05263157894736842;0.17232890201870998;0.043478260869565216;0.19191919191919193;0.024513078364931117;0.013761137740927874;0.027777777777777776;0.16666666666666666;0.3777777777777778;1;0
Flash;Exhaust;Karthus;Red;Adc;0.2857142857142857;0.1483854563946097;0.08003541788603245;0.1483854563946097;0.47368421052631576;0.5576344438973686;0.34782608695652173;0.22222222222222224;0.3808899198821106;0.2458004059247744;0.7499999999999999;0.16666666666666666;0.16296296296296298;0;1
Flash;Ignite;Bard;Blue;Support;0.2857142857142857;0.007678616831934909;0.020770489096993982;0.007678616831934909;0.5263157894736842;0.24224519940915806;0.08695652173913043;0.23232323232323235;0.018037658241940643;0.32989304889810134;0.046296296296296294;0.0;0.5555555555555556;0;0
Smite;Flash;Ekko;Red;Jungle;0.21428571428571427;0.10907704042715484;0.27075172962345984;0.10907704042715484;0.3684210526315789;0.4126593358498824;0.17391304347826086;0.13131313131313133;0.40753245806866906;0.4557297289516489;0.21604938271604937;0.0;0.22222222222222224;0;3
Flash;Teleport;Senna;Red;Top;0.6428571428571428;0.06376811594202898;0.03369201446730599;0.06376811594202898;0.42105263157894735;0.2389627441326112;0.08695652173913043;0.14141414141414144;0.09306468132998126;0.3205942047760936;0.2592592592592592;0.0;0.05185185185185184;1;0
Flash;Teleport;Viktor;Blue;Top;0.10714285714285714;0.035240274599542334;0.03513274203472754;0.035240274599542334;0.15789473684210525;0.5120630231413097;0.13043478260869565;0.11111111111111112;0.3941949953645789;0.15276878121806223;0.8395061728395061;0.16666666666666666;0.33333333333333337;0;1
Smite;Flash;Evelynn;Blue;Jungle;0.3214285714285714;0.022222222222222223;0.16790479191991955;0.022222222222222223;0.05263157894736842;0.398927731276328;0.5652173913043478;0.08080808080808081;0.2310565116533272;0.21217486433187951;0.05555555555555555;0.3333333333333333;0.1111111111111111;1;3
Smite;Flash;Kindred;Blue;Jungle;0.25;0.0;0.4143892665796227;0.0;0.5263157894736842;0.3183434542371027;0.21739130434782608;0.13131313131313133;0.24495062972904041;0.29563414950123074;0.05555555555555555;0.16666666666666666;0.2666666666666667;0;3
Flash;Teleport;Ziggs;Blue;Adc;0.10714285714285714;0.02761250953470633;0.04133087209040566;0.02761250953470633;0.21052631578947367;0.27359264730018057;0.17391304347826086;0.11111111111111112;0.20516495216812208;0.10002734954153533;0.5123456790123456;0.0;0.05925925925925926;0;1
Smite;Flash;LeeSin;Blue;Jungle;0.14285714285714285;0.014696160691584031;0.38836612489307104;0.014696160691584031;0.2631578947368421;0.5286941298758139;0.5217391304347826;0.21212121212121213;0.3087514321224561;0.4949691238070562;0.05555555555555555;0.0;0.31851851851851853;1;3
Flash;Teleport;Vex;Red;Mid;0.3214285714285714;0.0752606153063819;0.022211216664415532;0.0752606153063819;0.3684210526315789;0.24798949614311505;0.08695652173913043;0.33333333333333337;0.16126204905854397;0.19851448805976596;0.43827160493827155;0.0;0.10370370370370371;0;1
Flash;Smite;XinZhao;Red;Jungle;0.5357142857142857;0.013729977116704805;0.17407290681794307;0.013729977116704805;0.2631578947368421;0.51966737786531;0.13043478260869565;0.25252525252525254;0.3592795462550251;0.710699428538527;0.13271604938271606;0.0;0.24444444444444444;1;3
Flash;Teleport;Camille;Blue;Top;0.10714285714285714;0.0;0.0;0.0;0.3157894736842105;0.2685595492094754;0.30434782608695654;0.20202020202020204;0.11825991555031964;0.1455283499589757;0.3549382716049383;0.0;0.05925925925925926;0;1
Flash;Heal;Aphelios;Blue;Adc;0.07142857142857142;0.26671751843376557;0.21693455194873412;0.26671751843376557;0.10526315789473684;0.49335302806499265;0.3913043478260869;0.21212121212121213;0.3365234746630717;0.18688373565948382;0.6234567901234567;0.3333333333333333;0.14074074074074075;1;2
Smite;Flash;Kayn;Blue;Jungle;0.0;0.0;0.025572914321732476;0.0;0.2631578947368421;0.010886810000547087;0.0;0.06060606060606061;0.10080725149892111;0.17313699241410085;0.009259259259259259;0.0;0.08888888888888889;0;0
Smite;Flash;Viego;Blue;Jungle;0.3571428571428571;0.1481820493262141;1.0;0.1481820493262141;0.3684210526315789;1.0;0.8695652173913043;0.25252525252525254;0.6071693163462356;0.7558117775762548;0.3364197530864197;0.5;0.3703703703703704;0;3
Flash;Cleanse;Jhin;Red;Adc;0.17857142857142855;0.12107805746249682;0.08530307805441749;0.12107805746249682;0.3157894736842105;0.6170468844028667;0.3913043478260869;0.21212121212121213;0.3942354793916061;0.22813835989117762;0.8271604938271604;0.16666666666666666;0.11851851851851852;0;1
Flash;Teleport;Corki;Red;Mid;0.14285714285714285;0.043783371472158654;0.06057058814701424;0.043783371472158654;0.2631578947368421;0.4139723179605011;0.3913043478260869;0.030303030303030304;0.23604819218577314;0.14185775359502528;0.5401234567901234;0.0;0.1111111111111111;1;1
Flash;Ignite;Gragas;Red;Mid;0.14285714285714285;0.11599288075260615;0.08248165323488361;0.11599288075260615;0.15789473684210525;0.2635264511187702;0.21739130434782608;0.18181818181818182;0.1975883665099935;0.1356105425285371;0.5246913580246912;0.16666666666666666;0.0962962962962963;1;1
Flash;Teleport;Volibear;Blue;Top;0.14285714285714285;0.3917111619628782;0.22963096363663651;0.3917111619628782;0.3157894736842105;0.3750752229334208;0.13043478260869565;0.22222222222222224;0.28499945346563516;0.27188323185213975;0.5030864197530863;0.5;0.10370370370370371;1;2
Flash;Heal;Varus;Red;Adc;0.17857142857142855;0.08395626748029494;0.14048594540242823;0.08395626748029494;0.05263157894736842;0.2778598391596915;0.34782608695652173;0.14141414141414144;0.13527535210982508;0.08063796404255014;0.3672839506172839;0.3333333333333333;0.14814814814814814;1;1
Flash;Heal;Caitlyn;Red;Adc;0.17857142857142855;0.21332316297991355;0.07814446295379167;0.21332316297991355;0.2631578947368421;0.46342797746047376;0.13043478260869565;0.12121212121212122;0.3186963333616722;0.17251802910567002;0.7006172839506172;0.16666666666666666;0.13333333333333333;0;1
Flash;Ignite;Jax;Blue;Top;0.03571428571428571;0.3347063310450038;0.09877988384133989;0.3347063310450038;0.05263157894736842;0.34263362328354946;0.21739130434782608;0.030303030303030304;0.20805146329515692;0.05557714729887291;0.4783950617283951;0.3333333333333333;0.05185185185185184;1;1
Heal;Flash;Morgana;Red;Support;0.75;0.0;0.011420767487581229;0.0;0.7368421052631579;0.3340445319765852;0.08695652173913043;0.4040404040404041;0.07730627380966841;0.46154510515179;0.09567901234567901;0.0;0.5925925925925926;0;0
Flash;Exhaust;Senna;Blue;Support;0.46428571428571425;0.2562420544113908;0.07562318971080396;0.2562420544113908;0.15789473684210525;0.3137480168499371;0.34782608695652173;0.12121212121212122;0.0629465894231431;0.08842538613234299;0.05864197530864197;0.3333333333333333;0.2518518518518519;1;0
Smite;Flash;Gragas;Blue;Jungle;0.46428571428571425;0.0;0.328245764110876;0.0;0.05263157894736842;0.2763827342852454;0.21739130434782608;0.25252525252525254;0.18909481763970026;0.23995624073354352;0.07098765432098765;0.3333333333333333;0.1851851851851852;1;3
Flash;Teleport;Vex;Red;Adc;0.3571428571428571;0.09941520467836257;0.1155733645490973;0.09941520467836257;0.3157894736842105;0.39307401936648617;0.2608695652173913;0.23232323232323235;0.22805259684791368;0.22825351585553685;0.5339506172839505;0.5;0.1851851851851852;1;1
Flash;Teleport;Sett;Blue;Top;0.3571428571428571;0.4115433511314518;0.23605420737472424;0.4115433511314518;0.3157894736842105;0.7644291263198206;0.4782608695652174;0.27272727272727276;0.4663051443053144;0.5644081703156714;0.8148148148148148;0.5;0.16296296296296298;1;2
Flash;Heal;Xerath;Red;Support;0.10714285714285714;0.0;0.029925112181651736;0.0;0.21052631578947367;0.1460145522183927;0.08695652173913043;0.26262626262626265;0.03129415289197647;0.07801816585337767;0.043209876543209874;0.0;0.3407407407407408;1;0
Ignite;Flash;Nami;Red;Support;0.9642857142857142;0.0509534706331045;0.027959119355274415;0.0509534706331045;0.47368421052631576;0.32813611247880087;0.13043478260869565;0.26262626262626265;0.021543574982490658;0.2571288739186135;0.024691358024691357;0.16666666666666666;0.5333333333333333;1;0
Flash;Heal;MissFortune;Blue;Adc;0.10714285714285714;0.022781591660310196;0.02881455134843096;0.022781591660310196;0.3157894736842105;0.4226708244433503;0.30434782608695654;0.08080808080808081;0.2669030933845052;0.2469951490550014;0.632716049382716;0.0;0.1851851851851852;0;1
Flash;Teleport;Jax;Red;Top;0.25;0.05405542842613781;0.019104647847162818;0.05405542842613781;0.15789473684210525;0.39799770228130643;0.21739130434782608;0.13131313131313133;0.18176113614373451;0.24479279123663114;0.5308641975308641;0.16666666666666666;0.13333333333333333;0;1
Ignite;Teleport;Camille;Red;Top;0.14285714285714285;0.3985761505212306;0.13313223177704742;0.3985761505212306;0.15789473684210525;0.3449313419771322;0.34782608695652173;0.12121212121212122;0.15728651760447918;0.2154280203250277;0.41975308641975306;0.5;0.029629629629629634;1;2
Ignite;Flash;Singed;Blue;Top;0.2857142857142857;0.06819221967963386;0.03166599132561944;0.06819221967963386;0.2631578947368421;0.4209748892171344;0.08695652173913043;0.22222222222222224;0.2792304796142682;0.307394452361417;0.6450617283950617;0.3333333333333333;0.22222222222222224;1;1
Ignite;Teleport;Camille;Red;Top;0.17857142857142855;0.1293668954996186;0.06784926387825853;0.1293668954996186;0.2631578947368421;0.2157667268450134;0.043478260869565216;0.15151515151515152;0.12026589908951424;0.18931640540657255;0.5;0.16666666666666666;0.13333333333333333;1;1
Flash;Teleport;Irelia;Red;Top;0.03571428571428571;0.021967963386727688;0.04644845647051761;0.021967963386727688;0.47368421052631576;0.19213304885387605;0.043478260869565216;0.09090909090909091;0.20525401702758178;0.28544284665543895;0.5092592592592592;0.16666666666666666;0.07407407407407407;0;1
Smite;Flash;Fiddlesticks;Red;Jungle;0.25;0.0;0.2060990800354179;0.0;0.3684210526315789;0.18868647081350182;0.17391304347826086;0.24242424242424243;0.17960333750318813;0.29563414950123074;0.040123456790123455;0.0;0.33333333333333337;0;0
Smite;Ghost;Rammus;Red;Jungle;0.42857142857142855;0.023696923468090516;0.12793960950279892;0.023696923468090516;0.5263157894736842;0.3890803654466875;0.17391304347826086;0.494949494949495;0.26921270712640333;0.5064559312518894;0.16358024691358022;0.0;0.24444444444444444;0;0
Heal;Ignite;Yuumi;Blue;Support;0.3214285714285714;0.003712178998220188;0.0010955532543934687;0.003712178998220188;0.2631578947368421;0.029651512664806617;0.0;0.11111111111111112;0.0035302071567662983;0.06661772538181399;0.0030864197530864196;0.0;0.1925925925925926;0;0
Flash;Exhaust;Yasuo;Blue;Adc;0.3214285714285714;0.40371217899822015;0.2535380367085378;0.40371217899822015;0.3157894736842105;0.724383171945949;0.30434782608695654;0.2828282828282829;0.5323244713798171;0.37455916857393734;0.919753086419753;0.6666666666666666;0.2518518518518519;1;2
Flash;Teleport;Veigar;Red;Adc;0.07142857142857142;0.19949148232901093;0.058874731739528466;0.19949148232901093;0.05263157894736842;0.23677444061491332;0.21739130434782608;0.10101010101010102;0.1270651914287218;0.05495818399044206;0.4351851851851851;0.16666666666666666;0.10370370370370371;1;1
Ignite;Flash;Shen;Red;Top;0.39285714285714285;0.03534197813374015;0.030315309231161738;0.03534197813374015;0.10526315789473684;0.15662782427922756;0.043478260869565216;0.21212121212121213;0.11899065223815944;0.119344762562796;0.3549382716049383;0.0;0.13333333333333333;1;0
Ignite;Flash;Pyke;Red;Support;0.10714285714285714;0.008492245105517417;0.0025062656641604013;0.008492245105517417;0.10526315789473684;0.12916461513211885;0.17391304347826086;0.16161616161616163;0.01884733878248337;0.08058038606037052;0.07716049382716049;0.0;0.2666666666666667;1;0
Flash;Ignite;Pyke;Blue;Support;0.3571428571428571;0.0205441139079583;0.014032086203532785;0.0205441139079583;0.42105263157894735;0.298211061874282;0.13043478260869565;0.18181818181818182;0.02680447429466704;0.16509046940449973;0.07716049382716049;0.0;0.2518518518518519;1;0
Flash;Smite;LeeSin;Red;Jungle;0.07142857142857142;0.02995169082125604;0.16424294268605646;0.02995169082125604;0.2631578947368421;0.10536681437715412;0.08695652173913043;0.06060606060606061;0.16825768892883314;0.23264383699673244;0.033950617283950615;0.16666666666666666;0.05925925925925926;0;0
Ignite;Flash;Pyke;Red;Support;0.46428571428571425;0.08207475209763539;0.043717077123947595;0.08207475209763539;0.3684210526315789;0.5187920564582307;0.2608695652173913;0.17171717171717174;0.05012124966094628;0.33858732420722315;0.10185185185185185;0.0;0.6518518518518518;1;0
Smite;Flash;Viego;Blue;Jungle;0.10714285714285714;0.08578693109585558;0.22377800789398647;0.08578693109585558;0.3684210526315789;0.21636851031238036;0.17391304347826086;0.11111111111111112;0.21891535194788897;0.34846194815102705;0.05246913580246913;0.16666666666666666;0.037037037037037035;0;3
Flash;Smite;LeeSin;Blue;Jungle;0.3214285714285714;0.022425629290617848;0.44429937118244717;0.022425629290617848;0.10526315789473684;0.3103014388095629;0.21739130434782608;0.16161616161616163;0.2560007449060973;0.29730391098443953;0.08333333333333333;0.3333333333333333;0.1259259259259259;1;3
Heal;Flash;Jhin;Red;Adc;0.5;0.12560386473429952;0.11512313718427807;0.12560386473429952;0.3684210526315789;0.6380545981727666;0.5652173913043478;0.21212121212121213;0.43275400690657506;0.2426624058959854;0.7098765432098765;0.0;0.15555555555555556;0;1
Flash;Smite;Kindred;Blue;Jungle;0.5714285714285714;0.27220950928044746;0.7535455404979515;0.27220950928044746;0.894736842105263;0.8745555008479677;0.6956521739130435;0.19191919191919193;0.5959896522826919;0.6891220797167164;0.3179012345679012;0.6666666666666666;0.2814814814814815;1;2
Flash;Exhaust;Senna;Blue;Support;0.75;0.128604118993135;0.0379541668542614;0.128604118993135;0.5263157894736842;0.48558455057716504;0.34782608695652173;0.3535353535353536;0.09865350126107746;0.23393934159577381;0.07098765432098765;0.0;0.48148148148148157;0;0
Flash;Ignite;Rell;Red;Support;0.25;0.0;0.0;0.0;0.21052631578947367;0.05536407899775697;0.0;0.27272727272727276;0.014100586613551624;0.07570065207064819;0.06790123456790123;0.0;0.2888888888888889;0;0
Flash;Ignite;Neeko;Blue;Support;0.42857142857142855;0.11197559115179252;0.04112076598682335;0.11197559115179252;0.2631578947368421;0.3653919798676077;0.08695652173913043;0.595959595959596;0.056894227382586204;0.2661830116163579;0.07407407407407407;0.16666666666666666;0.8444444444444444;0;0
Ignite;Smite;Talon;Red;Jungle;0.21428571428571427;0.029646580218662597;0.38323353293413176;0.029646580218662597;0.42105263157894735;0.5378302970622026;0.30434782608695654;0.04040404040404041;0.40806684722542724;0.45557138950065496;0.1265432098765432;0.0;0.2666666666666667;0;3
Flash;Teleport;Karma;Blue;Top;0.3571428571428571;0.09387236206458174;0.02770399051521018;0.09387236206458174;0.47368421052631576;0.21959625800098476;0.0;0.42424242424242425;0.1509183801531106;0.3305983791798016;0.3364197530864197;0.16666666666666666;0.08888888888888889;1;1
Flash;Ignite;Braum;Red;Support;0.42857142857142855;0.014187643020594965;0.00733870604655351;0.014187643020594965;0.21052631578947367;0.13704250779583127;0.043478260869565216;0.30303030303030304;0.02707166887304614;0.17467720343740556;0.08950617283950617;0.0;0.33333333333333337;0;0
Exhaust;Flash;Jhin;Blue;Adc;0.2857142857142857;0.23722349351639968;0.1140425915087119;0.23722349351639968;0.21052631578947367;0.7147546364680781;0.4782608695652174;0.3535353535353536;0.5031962139337924;0.2587266629240978;0.9228395061728394;0.16666666666666666;0.30370370370370375;0;2
Smite;Flash;Nocturne;Red;Jungle;0.07142857142857142;0.0024917365878464274;0.08919004097069021;0.0024917365878464274;0.3157894736842105;0.2409322172985393;0.21739130434782608;0.9797979797979799;0.23654209731550419;0.23578183702552144;0.09567901234567901;0.0;0.04444444444444444;0;0
Flash;Exhaust;Bard;Blue;Support;0.8928571428571428;0.03991863717264175;0.03531283298065523;0.03991863717264175;0.2631578947368421;0.3542863395152908;0.08695652173913043;0.7575757575757577;0.04218435616227617;0.31997524146766276;0.10802469135802469;0.0;1.0000000000000002;0;0
Flash;Smite;LeeSin;Blue;Jungle;0.17857142857142855;0.05939486397152301;0.24685966413038585;0.05939486397152301;0.2631578947368421;0.2641282345861371;0.2608695652173913;0.14141414141414144;0.20388565691406457;0.3081861496163867;0.018518518518518517;0.0;0.1111111111111111;0;3
Smite;Flash;Viego;Blue;Jungle;0.3571428571428571;0.051156877701500125;0.25395824891570246;0.051156877701500125;0.10526315789473684;0.4821926801247333;0.6956521739130435;0.15151515151515152;0.26775528215342637;0.2555454794086741;0.06790123456790123;0.3333333333333333;0.13333333333333333;1;3
Flash;Teleport;Vayne;Red;Mid;0.25;0.23371472158657514;0.151591553734636;0.23371472158657514;0.10526315789473684;0.3181793314732753;0.21739130434782608;0.05050505050505051;0.17977134621535076;0.13432943242504067;0.4783950617283951;0.16666666666666666;0.1111111111111111;1;1
Flash;Teleport;Kassadin;Red;Mid;0.17857142857142855;0.1583015509788965;0.07742409917008089;0.1583015509788965;0.2631578947368421;0.4847092291700859;0.43478260869565216;0.15151515151515152;0.21423742262490336;0.22071080019000736;0.5308641975308641;0.16666666666666666;0.05925925925925926;0;1
Exhaust;Flash;Sona;Blue;Support;0.3214285714285714;0.03635901347571828;0.04004022031125719;0.03635901347571828;0.21052631578947367;0.11390119809617594;0.043478260869565216;0.04040404040404041;0.019041662112213628;0.05800981704596162;0.043209876543209874;0.0;0.39259259259259266;1;0
Flash;Teleport;Viktor;Red;Mid;0.0;0.06336130180523773;0.03931985652754641;0.06336130180523773;0.21052631578947367;0.2673559822747415;0.13043478260869565;0.04040404040404041;0.17419669569371407;0.12228123965395635;0.48765432098765427;0.0;0.0962962962962963;0;1
Flash;Teleport;Yone;Red;Mid;0.14285714285714285;0.21845919145690312;0.07275674215478817;0.21845919145690312;0.5263157894736842;0.2859018545872312;0.21739130434782608;0.19191919191919193;0.18898348656537564;0.2845791769227447;0.4598765432098765;0.16666666666666666;0.08888888888888889;0;1
Flash;Teleport;Singed;Red;Mid;0.6428571428571428;0.20742435799644038;0.35141746582023925;0.20742435799644038;0.42105263157894735;0.6896438536024947;0.5217391304347826;0.393939393939394;0.36479144653476975;0.5294439406371004;0.5123456790123456;0.3333333333333333;0.11851851851851852;1;2
Smite;Flash;Zed;Red;Jungle;0.10714285714285714;0.0;0.031035673014872513;0.0;0.3684210526315789;0.16871820121450848;0.13043478260869565;0.06060606060606061;0.14232159701389818;0.20745346979315113;0.06481481481481481;0.0;0.029629629629629634;0;0
Exhaust;Flash;Samira;Red;Adc;0.21428571428571427;0.2083905415713196;0.061501058034307325;0.2083905415713196;0.3157894736842105;0.4092674653974507;0.21739130434782608;0.020202020202020204;0.25020140803446;0.22888687365951263;0.6141975308641975;0.16666666666666666;0.05185185185185184;0;1
Smite;Flash;LeeSin;Blue;Jungle;0.46428571428571425;0.04724129163488431;0.5602779403598818;0.04724129163488431;0.10526315789473684;0.5028721483669785;0.6521739130434783;0.16161616161616163;0.24285760553173746;0.2208403506499115;0.030864197530864196;0.16666666666666666;0.2592592592592593;1;3
Teleport;Flash;Viktor;Red;Adc;0.6071428571428571;0.22913806254767352;0.08846967718697943;0.22913806254767352;0.5263157894736842;0.534110181082116;0.17391304347826086;0.38383838383838387;0.335487083571177;0.3035655165464726;0.5555555555555555;0.3333333333333333;0.11851851851851852;1;2
Flash;Ignite;Gragas;Blue;Mid;0.10714285714285714;0.18245614035087718;0.053847192832380354;0.18245614035087718;0.0;0.1692652770939329;0.17391304347826086;0.08080808080808081;0.10422612758136278;0.05921895467173353;0.34259259259259256;0.3333333333333333;0.029629629629629634;1;1
Flash;Smite;Kindred;Blue;Jungle;0.46428571428571425;0.22537503178235443;0.21094652799663832;0.22537503178235443;0.21052631578947367;0.5689589146014553;0.7826086956521738;0.09090909090909091;0.3177510313305885;0.28195937873357224;0.1759259259259259;0.3333333333333333;0.24444444444444444;1;3
Teleport;Flash;Singed;Red;Top;0.14285714285714285;0.17370963640986523;0.06306184623234734;0.17370963640986523;0.3684210526315789;0.18742819629082552;0.043478260869565216;0.21212121212121213;0.15069774220581272;0.19645607519684474;0.382716049382716;0.16666666666666666;0.08148148148148149;1;1
Flash;Teleport;Camille;Blue;Top;0.17857142857142855;0.21769641495041953;0.08326204733390362;0.21769641495041953;0.47368421052631576;0.3252913179057935;0.13043478260869565;0.20202020202020204;0.19980891539243192;0.4073930129118625;0.48765432098765427;0.16666666666666666;0.07407407407407407;1;1
Ignite;Smite;Talon;Red;Jungle;0.2857142857142857;0.0;0.22349286389626763;0.0;0.3157894736842105;0.3367799113737075;0.2608695652173913;0.04040404040404041;0.3220382897927623;0.31154006707834925;0.08333333333333333;0.0;0.2074074074074074;0;3
Ignite;Heal;Yuumi;Blue;Support;0.8928571428571428;0.04129163488431223;0.01596806387225549;0.04129163488431223;0.42105263157894735;0.32589310137316047;0.08695652173913043;0.20202020202020204;0.02458797381493132;0.21321126801111254;0.037037037037037035;0.0;0.5925925925925926;1;0
Heal;Flash;Jinx;Red;Adc;0.14285714285714285;0.11294177472667175;0.0333318325754506;0.11294177472667175;0.21052631578947367;0.12664806608676626;0.13043478260869565;0.08080808080808081;0.10607624761650292;0.08284032186092039;0.38888888888888884;0.0;0.022222222222222223;1;1
Flash;Teleport;TwistedFate;Red;Mid;0.3571428571428571;0.22405288583778285;0.15402278150465987;0.22405288583778285;0.2631578947368421;0.3302150008206138;0.043478260869565216;0.393939393939394;0.21494589309787826;0.21716975428596105;0.5432098765432098;0.5;0.10370370370370371;1;1
Flash;Smite;Zed;Red;Jungle;0.42857142857142855;0.16338672768878718;0.41754085813335734;0.16338672768878718;0.21052631578947367;0.525302259423382;0.5217391304347826;0.05050505050505051;0.3679168134212647;0.3992313339379021;0.09567901234567901;0.3333333333333333;0.24444444444444444;1;3
